CNPJ_CIA,NOME_CIA,ANO,SETOR,ORIGEM,DT_REFER,X1_CG_AT,X2_PL_AT,X3_EBIT_AT,X4_PL_PT,altman_z_pp,zona_altman,comp_ok
16.590.234/0001-76,Arezzo,2016,Varejo,ITR,2016-03-31 03:00:00,0.5268393407869612,1.0,0.07853420188261583,1.048786040330502,8.34504125456067,Segura,4
16.590.234/0001-76,Arezzo,2016,Varejo,ITR,2016-06-30 03:00:00,0.5295139577949213,1.0,0.197839850221753,1.0475126479053596,9.16298363692549,Segura,4
16.590.234/0001-76,Arezzo,2016,Varejo,ITR,2016-09-30 03:00:00,0.5295958694267378,1.0,0.3445404888913926,1.0428014157556478,10.144402475332987,Segura,4
16.590.234/0001-76,Arezzo,2016,Varejo,DFP,2016-12-31 02:00:00,0.5560272414203636,1.0,0.5039537098687314,1.0408695522466838,11.387020663894477,Segura,4
16.590.234/0001-76,Arezzo,2017,Varejo,ITR,2017-03-31 03:00:00,0.5448910467579176,1.0,0.10737896290916144,1.0364651057350123,8.644360258503266,Segura,4
16.590.234/0001-76,Arezzo,2017,Varejo,ITR,2017-06-30 03:00:00,0.5275860750638828,1.0,0.2570633681515289,1.0343725985406609,9.534521714865038,Segura,4
16.590.234/0001-76,Arezzo,2017,Varejo,ITR,2017-09-30 03:00:00,0.5036969022282218,1.0,0.4571678156939745,1.0339379562002449,10.722054254090901,Segura,4
16.590.234/0001-76,Arezzo,2017,Varejo,DFP,2017-12-31 02:00:00,0.4747237591425461,1.0,0.5305603205641686,1.0275145945575634,11.018443538451757,Segura,4
16.590.234/0001-76,Arezzo,2018,Varejo,ITR,2018-03-31 03:00:00,0.48429703223184334,1.0,0.09891848961416311,1.0250001433220524,8.177970932136223,Segura,4
16.590.234/0001-76,Arezzo,2018,Varejo,ITR,2018-06-30 03:00:00,0.45608745209712354,1.0,0.24059181826443904,1.0233371923484933,8.94321475646008,Segura,4
16.590.234/0001-76,Arezzo,2018,Varejo,ITR,2018-09-30 03:00:00,0.46492631154468966,1.0,0.3792663288810318,1.0207707962934889,9.930395669921861,Segura,4
16.590.234/0001-76,Arezzo,2018,Varejo,DFP,2018-12-31 02:00:00,0.560855552748624,1.0,0.5405647386874277,1.0804368346341258,11.706266146376318,Segura,4
16.590.234/0001-76,Arezzo,2019,Varejo,ITR,2019-03-31 03:00:00,0.37491773544921136,1.0,0.09924579259502728,1.2424951888650198,7.69101201909368,Segura,4
16.590.234/0001-76,Arezzo,2019,Varejo,ITR,2019-06-30 03:00:00,0.35054193840267156,1.0,0.22332041269366582,1.186476992655227,8.306069131510947,Segura,4
16.590.234/0001-76,Arezzo,2019,Varejo,ITR,2019-09-30 03:00:00,0.33500665760781695,1.0,0.3672745700938676,1.1658829275567026,9.149905858872607,Segura,4
16.590.234/0001-76,Arezzo,2019,Varejo,DFP,2019-12-31 03:00:00,0.3651203715693413,1.0,0.5149478966551542,1.1672701593253656,10.341273170309147,Segura,4
16.590.234/0001-76,Arezzo,2020,Varejo,ITR,2020-03-31 03:00:00,0.4139829307467011,1.0,0.12685531025939806,1.3770427818695656,8.274090631604558,Segura,4
16.590.234/0001-76,Arezzo,2020,Varejo,ITR,2020-06-30 03:00:00,0.40444746956708644,1.0,0.11493789767330062,1.3886707309832191,8.143662340257048,Segura,4
16.590.234/0001-76,Arezzo,2020,Varejo,ITR,2020-09-30 03:00:00,0.29399396511037496,1.0,0.14804990079786698,1.1798912788883236,7.4223815873184655,Segura,4
16.590.234/0001-76,Arezzo,2020,Varejo,DFP,2020-12-31 03:00:00,0.23069359886603744,1.0,0.15372587196319917,1.2533301770120995,7.122384554016609,Segura,4
16.590.234/0001-76,Arezzo,2021,Varejo,ITR,2021-03-31 03:00:00,0.1903318873294868,1.0,0.06482273257698198,1.204161692908153,6.208555721352313,Segura,4
16.590.234/0001-76,Arezzo,2021,Varejo,ITR,2021-06-30 03:00:00,0.1727524628865811,1.0,0.23289815834695807,1.2000673332630676,7.218402480553751,Segura,4
16.590.234/0001-76,Arezzo,2021,Varejo,ITR,2021-09-30 03:00:00,0.13584251341655243,1.0,0.3043121433078505,1.1932479276333499,7.449014815056357,Segura,4
16.590.234/0001-76,Arezzo,2021,Varejo,DFP,2021-12-31 03:00:00,0.03796007873271929,1.0,0.40260317925239564,1.0820699156478644,7.350684892492994,Segura,4
16.590.234/0001-76,Arezzo,2021,Varejo,ITR,2021-12-31 03:00:00,0.03796007873271929,1.0,0.40260317925239564,1.0820699156478644,7.350684892492994,Segura,4
16.590.234/0001-76,Arezzo,2022,Varejo,ITR,2022-03-31 03:00:00,0.20875162423062596,1.0,0.11235205492353412,1.0681127361986118,6.505934837047597,Segura,4
16.590.234/0001-76,Arezzo,2022,Varejo,ITR,2022-06-30 03:00:00,0.1811683987748447,1.0,0.20834084532092378,1.0685080550658772,6.97044863433876,Segura,4
16.590.234/0001-76,Arezzo,2022,Varejo,ITR,2022-09-30 03:00:00,0.17824796158885733,1.0,0.30162422592445576,1.077859713689706,7.587974125609437,Segura,4
16.590.234/0001-76,Arezzo,2022,Varejo,DFP,2022-12-31 03:00:00,0.16055862041730196,1.0,0.38321517089394375,1.0860874233354072,8.028862292846979,Segura,4
16.590.234/0001-76,Arezzo,2023,Varejo,ITR,2023-03-31 03:00:00,0.21462602120609003,1.0,0.07010354015513096,1.1847819236284245,6.383063508764277,Segura,4
16.590.234/0001-76,Arezzo,2023,Varejo,ITR,2023-06-30 03:00:00,0.19649818226578056,1.0,0.15426500116006014,1.2054224529785345,6.851382459086585,Segura,4
16.590.234/0001-76,Arezzo,2023,Varejo,ITR,2023-09-30 03:00:00,0.09062302441884858,1.0,0.22904201463221222,1.108597505860335,6.557676759669464,Segura,4
16.590.234/0001-76,Arezzo,2023,Varejo,DFP,2023-12-31 03:00:00,0.10421368884105234,1.0,0.28888260253176756,1.1445061862932073,7.086664383418649,Segura,4
16.590.234/0001-76,Arezzo,2024,Varejo,ITR,2024-03-31 03:00:00,0.14056685478427974,1.0,0.07640551392344642,1.1851093020636283,5.939928388117245,Segura,4
16.590.234/0001-76,Arezzo,2024,Varejo,ITR,2024-06-30 03:00:00,0.1428894134580305,1.0,0.1858297863833771,1.1831505203129702,6.688438763109593,Segura,4
16.590.234/0001-76,Arezzo,2024,Varejo,ITR,2024-09-30 03:00:00,0.1946640444145957,1.0,0.14031234236919482,1.2861375341448813,6.830339482932862,Segura,4
16.590.234/0001-76,Arezzo,2024,Varejo,DFP,2024-12-31 03:00:00,0.15173856306845393,1.0,0.19568833015538356,1.2463424265770555,6.879090100279144,Segura,4
16.590.234/0001-76,Arezzo,2025,Varejo,ITR,2025-03-31 03:00:00,0.1622537872282627,1.0,0.06038053895433388,1.2406965233348854,6.032873415492157,Segura,4
16.590.234/0001-76,Arezzo,2025,Varejo,ITR,2025-06-30 03:00:00,0.16712986259050816,1.0,0.16847015872827648,1.2303038448105188,6.780310402298795,Segura,4
16.590.234/0001-76,Arezzo,2025,Varejo,ITR,2025-09-30 03:00:00,0.2093887224865504,1.0,0.22740805702399575,1.2959133433863113,7.522481173268648,Segura,4
19.796.586/0001-70,Brisanet,2020,Tecnologia,DFP,2020-12-31 03:00:00,-0.15201865946476797,1.0,0.4087229069481954,1.7895776544010518,6.888432065724099,Segura,4
19.796.586/0001-70,Brisanet,2021,Tecnologia,ITR,2021-03-31 03:00:00,-0.2879683458678361,1.0,0.13321861984018737,1.6705781335050638,4.0202638166133715,Segura,4
19.796.586/0001-70,Brisanet,2021,Tecnologia,ITR,2021-06-30 03:00:00,-0.0224968424278178,1.0,0.17122317373161847,2.40466327525101,6.787936880163552,Segura,4
19.796.586/0001-70,Brisanet,2021,Tecnologia,ITR,2021-09-30 03:00:00,0.3379703510487831,1.0,0.16106695603341795,1.4728103205509284,8.10590628400306,Segura,4
19.796.586/0001-70,Brisanet,2021,Tecnologia,DFP,2021-12-31 03:00:00,0.24303743550684026,1.0,0.21394668576986065,1.558311953217685,7.9282748561769045,Segura,4
19.796.586/0001-70,Brisanet,2022,Tecnologia,ITR,2022-03-31 03:00:00,0.06713004032151818,1.0,0.09887502367049131,1.53606392560505,5.977680345460163,Segura,4
19.796.586/0001-70,Brisanet,2022,Tecnologia,ITR,2022-06-30 03:00:00,0.043436023470817604,1.0,0.1876722447739762,1.546546459402946,6.429971581222777,Segura,4
19.796.586/0001-70,Brisanet,2022,Tecnologia,ITR,2022-09-30 03:00:00,0.12023880821795861,1.0,0.24144640678888715,1.6850226860571207,7.440560255891106,Segura,4
19.796.586/0001-70,Brisanet,2022,Tecnologia,DFP,2022-12-31 03:00:00,0.10859654274914206,1.0,0.3569615409104553,1.6832841463808081,8.13862322905248,Segura,4
19.796.586/0001-70,Brisanet,2023,Tecnologia,ITR,2023-03-31 03:00:00,0.11094115463895504,1.0,0.12179696761756255,1.721764385091947,6.6141022011681105,Segura,4
19.796.586/0001-70,Brisanet,2023,Tecnologia,ITR,2023-06-30 03:00:00,0.10775362507810997,1.0,0.23816435557999763,1.7050721876479227,7.357654047040304,Segura,4
19.796.586/0001-70,Brisanet,2023,Tecnologia,ITR,2023-09-30 03:00:00,0.12942451328556331,1.0,0.32807381141910696,1.7420561424018481,8.142839769411633,Segura,4
19.796.586/0001-70,Brisanet,2023,Tecnologia,DFP,2023-12-31 03:00:00,0.10917354497950428,1.0,0.4389862834209039,1.6992647969645562,8.710394316466806,Segura,4
19.796.586/0001-70,Brisanet,2024,Tecnologia,ITR,2024-03-31 03:00:00,0.05479676382431033,1.0,0.10353966682674585,1.6152435581181086,6.011259067787222,Segura,4
19.796.586/0001-70,Brisanet,2024,Tecnologia,ITR,2024-06-30 03:00:00,0.03396973949887408,1.0,0.2012600108835029,1.6070999716601044,6.522763734492862,Segura,4
19.796.586/0001-70,Brisanet,2024,Tecnologia,ITR,2024-09-30 03:00:00,0.09983000171526249,1.0,0.2525932131795249,1.7508055705614227,7.4506570529080225,Segura,4
24.990.777/0001-09,Grupo Mateus,2019,Varejo,DFP,2019-12-31 03:00:00,0.4294993176969798,1.0,0.21667581822981674,1.3925968275979985,8.995803691574453,Segura,4
24.990.777/0001-09,Grupo Mateus,2020,Varejo,ITR,2020-03-31 03:00:00,0.41327277423302905,1.0,0.06064105461862213,1.3777020539085525,7.82516444260979,Segura,4
24.990.777/0001-09,Grupo Mateus,2020,Varejo,ITR,2020-06-30 03:00:00,0.4257459148938161,1.0,0.13908845098886155,1.3994395524930585,8.456979122466294,Segura,4
24.990.777/0001-09,Grupo Mateus,2020,Varejo,ITR,2020-09-30 03:00:00,0.41743245401456813,1.0,0.33050373056599053,1.3896811018018387,9.678507124630954,Segura,4
24.990.777/0001-09,Grupo Mateus,2020,Varejo,DFP,2020-12-31 03:00:00,0.5738323987758563,1.0,0.19575809538840924,1.1598333255527404,9.557659928810105,Segura,4
24.990.777/0001-09,Grupo Mateus,2021,Varejo,ITR,2021-03-31 03:00:00,0.5680189647259276,1.0,0.035138645029245845,1.1626147711029409,8.443081612856703,Segura,4
24.990.777/0001-09,Grupo Mateus,2021,Varejo,ITR,2021-06-30 03:00:00,0.5226042923288443,1.0,0.07219010522455524,1.1544032818755456,8.385525110755552,Segura,4
24.990.777/0001-09,Grupo Mateus,2021,Varejo,ITR,2021-09-30 03:00:00,0.503901438665352,1.0,0.22012521666663226,1.1748560648774309,9.278433761765779,Segura,4
24.990.777/0001-09,Grupo Mateus,2021,Varejo,DFP,2021-12-31 03:00:00,0.4642716402254909,1.0,0.28474547591253474,1.2249405001994607,9.505299083220887,Segura,4
24.990.777/0001-09,Grupo Mateus,2022,Varejo,ITR,2022-03-31 03:00:00,0.43616275990504844,1.0,0.06879623176517939,1.224370904647194,7.869127832318677,Segura,4
24.990.777/0001-09,Grupo Mateus,2022,Varejo,ITR,2022-06-30 03:00:00,0.4119133983164282,1.0,0.15812362581672681,1.2277230040168696,8.313851812661886,Segura,4
24.990.777/0001-09,Grupo Mateus,2022,Varejo,ITR,2022-09-30 03:00:00,0.45836174507149346,1.0,0.2261665428483992,1.3122707020805287,9.164576452794794,Segura,4
24.990.777/0001-09,Grupo Mateus,2022,Varejo,DFP,2022-12-31 03:00:00,0.4558918324256341,1.0,0.30830305449256473,1.2883449789035437,9.675209174750915,Segura,4
24.990.777/0001-09,Grupo Mateus,2023,Varejo,ITR,2023-03-31 03:00:00,0.4437706949571512,1.0,0.07146060772961431,1.281388781947037,7.996809263906308,Segura,4
24.990.777/0001-09,Grupo Mateus,2023,Varejo,ITR,2023-06-30 03:00:00,0.41966947182803005,1.0,0.15698469739373083,1.2930661370224963,8.42568834555137,Segura,4
24.990.777/0001-09,Grupo Mateus,2023,Varejo,ITR,2023-09-30 03:00:00,0.40492794463036097,1.0,0.23170075618653088,1.2984847154635053,8.836765349585336,Segura,4
24.990.777/0001-09,Grupo Mateus,2023,Varejo,DFP,2023-12-31 03:00:00,0.3750500694002236,1.0,0.30271024929792795,1.2573595558173523,9.074768864155763,Segura,4
24.990.777/0001-09,Grupo Mateus,2024,Varejo,ITR,2024-03-31 03:00:00,0.35422408675797706,1.0,0.07272223262753813,1.2638997469803284,7.399498146718729,Segura,4
24.990.777/0001-09,Grupo Mateus,2024,Varejo,ITR,2024-06-30 03:00:00,0.3317682765660958,1.0,0.14922214151087898,1.2371959379895818,7.738228420115756,Segura,4
24.990.777/0001-09,Grupo Mateus,2024,Varejo,ITR,2024-09-30 03:00:00,0.31923362580866455,1.0,0.23038995779763366,1.2247733294360967,8.18840509761284,Segura,4
24.990.777/0001-09,Grupo Mateus,2025,Varejo,ITR,2025-03-31 03:00:00,0.3654238305970127,1.0,0.08579055439947264,1.3094328242126685,7.608597319704161,Segura,4
24.990.777/0001-09,Grupo Mateus,2025,Varejo,ITR,2025-06-30 03:00:00,0.33185549643281737,1.0,0.1714902632180918,1.325193011449068,7.98083928744638,Segura,4
24.990.777/0001-09,Grupo Mateus,2025,Varejo,ITR,2025-09-30 03:00:00,0.25204399729525034,1.0,0.22074649394733556,1.3412641149579285,7.805152382288762,Segura,4
33.000.167/0001-01,Petrobras,2015,Petróleo,ITR,2015-03-31 03:00:00,0.056741527114675436,1.0,0.06400327905109454,2.100502182689467,6.267853744919567,Segura,4
33.000.167/0001-01,Petrobras,2015,Petróleo,ITR,2015-06-30 03:00:00,0.06957298914580373,1.0,0.11251409579203514,2.095856331356906,6.6731426804437,Segura,4
33.000.167/0001-01,Petrobras,2015,Petróleo,ITR,2015-09-30 03:00:00,0.0715583074449151,1.0,0.14877066690139787,2.3248307341384225,7.17023364926138,Segura,4
33.000.167/0001-01,Petrobras,2015,Petróleo,DFP,2015-12-31 02:00:00,0.06444477772778527,1.0,0.24670288345637043,2.436076124080519,7.898481049005626,Segura,4
33.000.167/0001-01,Petrobras,2016,Petróleo,ITR,2016-03-31 03:00:00,0.04514293030401788,1.0,0.06000733274361004,2.298196292006495,6.372493005438237,Segura,4
33.000.167/0001-01,Petrobras,2016,Petróleo,ITR,2016-06-30 03:00:00,0.05980946608466979,1.0,0.12008182498057024,2.2796477729522833,6.852930122984763,Segura,4
33.000.167/0001-01,Petrobras,2016,Petróleo,ITR,2016-09-30 03:00:00,0.07709479261858104,1.0,0.20320054880068128,2.329173022160617,7.576881200787117,Segura,4
33.000.167/0001-01,Petrobras,2016,Petróleo,DFP,2016-12-31 02:00:00,0.08042785531930753,1.0,0.2677630148643696,2.4106645503279327,8.11817196862755,Segura,4
33.000.167/0001-01,Petrobras,2017,Petróleo,ITR,2017-03-31 03:00:00,0.0705301467173236,1.0,0.07667889945510795,2.3246674710097257,6.6788608113641805,Segura,4
33.000.167/0001-01,Petrobras,2017,Petróleo,ITR,2017-06-30 03:00:00,0.08968088766344824,1.0,0.14943116425387412,2.440424992147672,7.414930288613311,Segura,4
33.000.167/0001-01,Petrobras,2017,Petróleo,ITR,2017-09-30 03:00:00,0.09043004465896227,1.0,0.20550804234515532,2.394130453558569,7.748072113758733,Segura,4
33.000.167/0001-01,Petrobras,2017,Petróleo,DFP,2017-12-31 02:00:00,0.08824134260957409,1.0,0.25046794104736536,2.3612925394156936,8.00136493774358,Segura,4
33.000.167/0001-01,Petrobras,2018,Petróleo,ITR,2018-03-31 03:00:00,0.08165474129196884,1.0,0.08192520078189365,2.315888711857453,6.777875599579966,Segura,4
33.000.167/0001-01,Petrobras,2018,Petróleo,ITR,2018-06-30 03:00:00,0.07010144869584443,1.0,0.15859538364918932,2.2851084529034096,7.184990357115872,Segura,4
33.000.167/0001-01,Petrobras,2018,Petróleo,ITR,2018-09-30 03:00:00,0.06475755575963708,1.0,0.2337599047482798,2.221044620458325,7.5877729771729,Segura,4
33.000.167/0001-01,Petrobras,2018,Petróleo,DFP,2018-12-31 02:00:00,0.054084207174426156,1.0,0.29532919684870995,2.260767555325516,7.9732105349793585,Segura,4
33.000.167/0001-01,Petrobras,2019,Petróleo,ITR,2019-03-31 03:00:00,0.017981491686220548,1.0,0.06676411119317828,2.357570112030206,6.302062030311481,Segura,4
33.000.167/0001-01,Petrobras,2019,Petróleo,ITR,2019-06-30 03:00:00,0.04453466881050259,1.0,0.19032554328006895,2.1557070242359813,7.094627453686741,Segura,4
33.000.167/0001-01,Petrobras,2019,Petróleo,ITR,2019-09-30 03:00:00,0.015080073339715403,1.0,0.29329006506465904,2.0848847462749176,7.5189635019317045,Segura,4
33.000.167/0001-01,Petrobras,2019,Petróleo,DFP,2019-12-31 03:00:00,-0.0043692785506867626,1.0,0.38532722613446274,2.229825854114293,8.162053639151093,Segura,4
33.000.167/0001-01,Petrobras,2020,Petróleo,ITR,2020-03-31 03:00:00,0.029563266419319813,1.0,0.14637063948252704,2.6277578550527094,7.196691472838665,Segura,4
33.000.167/0001-01,Petrobras,2020,Petróleo,ITR,2020-06-30 03:00:00,0.056895488512937104,1.0,0.21760305454803366,2.603662571494524,7.829372631276904,Segura,4
33.000.167/0001-01,Petrobras,2020,Petróleo,ITR,2020-09-30 03:00:00,0.011329666573443958,1.0,0.3204067617538299,2.468707408193481,8.079598830310683,Segura,4
33.000.167/0001-01,Petrobras,2020,Petróleo,DFP,2020-12-31 03:00:00,0.006112906476379329,1.0,0.33392374463120517,2.206833587745314,7.861243497539327,Segura,4
33.000.167/0001-01,Petrobras,2021,Petróleo,ITR,2021-03-31 03:00:00,0.02955374377806694,1.0,0.11813012943223515,2.2447752937843197,6.604721087442275,Segura,4
33.000.167/0001-01,Petrobras,2021,Petróleo,ITR,2021-06-30 03:00:00,0.037824752747632105,1.0,0.3002072872928588,1.9682408601790855,7.592176251820517,Segura,4
33.000.167/0001-01,Petrobras,2021,Petróleo,ITR,2021-09-30 03:00:00,0.028388542396600353,1.0,0.4847278465233526,1.8949806844715593,8.693329685453765,Segura,4
33.000.167/0001-01,Petrobras,2021,Petróleo,DFP,2021-12-31 03:00:00,0.03426071816566302,1.0,0.6497673058561017,1.8550278935507365,9.798965894748026,Segura,4
33.000.167/0001-01,Petrobras,2022,Petróleo,ITR,2022-03-31 03:00:00,0.06938283423220269,1.0,0.18189006891220452,1.7604299793930014,6.785904134015915,Segura,4
33.000.167/0001-01,Petrobras,2022,Petróleo,ITR,2022-06-30 03:00:00,0.05337425877378941,1.0,0.4135936756658844,1.7204426644109936,8.195949435662344,Segura,4
33.000.167/0001-01,Petrobras,2022,Petróleo,ITR,2022-09-30 03:00:00,0.024821280448809276,1.0,0.653127565762674,1.858308884670296,9.763069170573168,Segura,4
33.000.167/0001-01,Petrobras,2022,Petróleo,DFP,2022-12-31 03:00:00,-0.0006951917101204146,1.0,0.942182420761967,1.849421339251225,11.528797816115812,Segura,4
33.000.167/0001-01,Petrobras,2023,Petróleo,ITR,2023-03-31 03:00:00,0.029373263422295844,1.0,0.19163147100330377,1.8399319363360314,6.672380626345295,Segura,4
33.000.167/0001-01,Petrobras,2023,Petróleo,ITR,2023-06-30 03:00:00,-0.014925403272624106,1.0,0.33754592567688313,1.8906218981446132,7.4155509681320835,Segura,4
33.000.167/0001-01,Petrobras,2023,Petróleo,ITR,2023-09-30 03:00:00,-0.007079501041447261,1.0,0.4839556663312192,1.891846120639559,8.452178977585437,Segura,4
33.000.167/0001-01,Petrobras,2023,Petróleo,DFP,2023-12-31 03:00:00,-0.006517345330805947,1.0,0.6304986830185519,1.9237590340272541,9.474144350243197,Segura,4
33.000.167/0001-01,Petrobras,2024,Petróleo,ITR,2024-03-31 03:00:00,0.01132586021444928,1.0,0.14089176157977384,1.893039705710201,6.268781971818579,Segura,4
33.000.167/0001-01,Petrobras,2024,Petróleo,ITR,2024-06-30 03:00:00,-0.017627478539475275,1.0,0.2716337580099142,1.9109477773044627,6.976237760777352,Segura,4
33.000.167/0001-01,Petrobras,2024,Petróleo,ITR,2024-09-30 03:00:00,-0.010725992230822684,1.0,0.4129938423656746,1.8778347866233438,7.936682637617648,Segura,4
33.000.167/0001-01,Petrobras,2024,Petróleo,DFP,2024-12-31 03:00:00,-0.052983782851483426,1.0,0.504529395081957,2.000272086100135,8.403149609850162,Segura,4
33.000.167/0001-01,Petrobras,2025,Petróleo,ITR,2025-03-31 03:00:00,-0.04267170624091674,1.0,0.14979254449707072,2.0084944638985283,6.095598693173356,Segura,4
33.000.167/0001-01,Petrobras,2025,Petróleo,ITR,2025-06-30 03:00:00,-0.03687238805334968,1.0,0.2655084305764795,2.0223181550600557,6.925767850657026,Segura,4
33.000.167/0001-01,Petrobras,2025,Petróleo,ITR,2025-09-30 03:00:00,-0.027231819464406233,1.0,0.38923379465000274,1.9956893145055061,7.792484144592295,Segura,4
33.042.730/0001-04,CSN Mineração,2015,Commodities,ITR,2015-03-31 03:00:00,0.20928100507975372,1.0,0.1242239852297272,4.397245793242892,10.084776656971988,Segura,4
33.042.730/0001-04,CSN Mineração,2015,Commodities,ITR,2015-06-30 03:00:00,0.20149124185873504,1.0,0.1560137015919246,4.871743836252537,10.7455256493562,Segura,4
33.042.730/0001-04,CSN Mineração,2015,Commodities,ITR,2015-09-30 03:00:00,0.22456777545292786,1.0,0.27194907610008706,6.550158166074752,13.438328472742281,Segura,4
33.042.730/0001-04,CSN Mineração,2015,Commodities,DFP,2015-12-31 02:00:00,0.2282656923927647,1.0,0.4338904980709753,3.45986518679655,11.306025535269868,Segura,4
33.042.730/0001-04,CSN Mineração,2016,Commodities,ITR,2016-03-31 03:00:00,0.20586371280019009,1.0,0.0565586728472544,3.974146654479725,9.163394224706508,Segura,4
33.042.730/0001-04,CSN Mineração,2016,Commodities,ITR,2016-06-30 03:00:00,0.17949652765987942,1.0,0.10375498830277056,3.7943133255270247,9.118759734646803,Segura,4
33.042.730/0001-04,CSN Mineração,2016,Commodities,ITR,2016-09-30 03:00:00,0.1606529695868805,1.0,0.15775909847983438,3.4443282188162887,8.990569252031525,Segura,4
33.042.730/0001-04,CSN Mineração,2016,Commodities,DFP,2016-12-31 02:00:00,0.15736500264089315,1.0,0.22624935444142374,3.4277558992156325,9.41185377334704,Segura,4
33.042.730/0001-04,CSN Mineração,2017,Commodities,ITR,2017-03-31 03:00:00,0.15398799835488763,1.0,0.06321269176083556,3.3474945117293387,8.209819795156683,Segura,4
33.042.730/0001-04,CSN Mineração,2017,Commodities,ITR,2017-06-30 03:00:00,0.12438591565806456,1.0,0.11600309166033973,3.1881490437295747,8.20306887859044,Segura,4
33.042.730/0001-04,CSN Mineração,2017,Commodities,ITR,2017-09-30 03:00:00,0.08672434448390542,1.0,0.16023251895730822,2.774083226329089,7.818461614853074,Segura,4
33.042.730/0001-04,CSN Mineração,2017,Commodities,DFP,2017-12-31 02:00:00,0.026795992122976415,1.0,0.2190300668193321,2.3847085487031814,7.411607733490977,Segura,4
33.042.730/0001-04,CSN Mineração,2018,Commodities,ITR,2018-03-31 03:00:00,0.036078708862797605,1.0,0.15609813943313045,2.5311211891751846,7.203333075764533,Segura,4
33.042.730/0001-04,CSN Mineração,2018,Commodities,ITR,2018-06-30 03:00:00,0.05691631168711992,1.0,0.2665743723452284,2.4737132226575005,8.022149670617816,Segura,4
33.042.730/0001-04,CSN Mineração,2018,Commodities,ITR,2018-09-30 03:00:00,0.040966506398254394,1.0,0.36006814273861387,2.363098587085267,8.429651717615563,Segura,4
33.042.730/0001-04,CSN Mineração,2018,Commodities,DFP,2018-12-31 02:00:00,0.012169049874656447,1.0,0.46705308099363063,2.2062064912200228,8.794942487235968,Segura,4
33.042.730/0001-04,CSN Mineração,2019,Commodities,ITR,2019-03-31 03:00:00,0.03499538141289648,1.0,0.06313454323993274,2.2372113285623185,6.262905727631383,Segura,4
33.042.730/0001-04,CSN Mineração,2019,Commodities,ITR,2019-06-30 03:00:00,0.05100970424879545,1.0,0.176998864983408,2.177724861478549,7.070667137113076,Segura,4
33.042.730/0001-04,CSN Mineração,2019,Commodities,ITR,2019-09-30 03:00:00,0.013642042338769768,1.0,0.21539086361217152,2.281339029519326,7.192324382211415,Segura,4
33.042.730/0001-04,CSN Mineração,2019,Commodities,DFP,2019-12-31 03:00:00,0.021739015904216917,1.0,0.2899209465847322,2.21345060016607,7.674999835555437,Segura,4
33.042.730/0001-04,CSN Mineração,2020,Commodities,ITR,2020-03-31 03:00:00,0.045800811762089104,1.0,0.08409057091748598,3.034007671930619,7.31125001725196,Segura,4
33.042.730/0001-04,CSN Mineração,2020,Commodities,ITR,2020-06-30 03:00:00,0.06477239700296293,1.0,0.13214325643003388,3.0612863044351015,7.78726022720612,Segura,4
33.042.730/0001-04,CSN Mineração,2020,Commodities,ITR,2020-09-30 03:00:00,0.09962260065138615,1.0,0.19992186624653943,2.969266356180901,8.374728875439784,Segura,4
33.042.730/0001-04,CSN Mineração,2020,Commodities,DFP,2020-12-31 03:00:00,0.1374635331883679,1.0,0.36895564387811597,2.4252862731439,9.187693291377727,Segura,4
33.042.730/0001-04,CSN Mineração,2021,Commodities,ITR,2021-03-31 03:00:00,0.1898046169823613,1.0,0.2687364496344462,2.060235064951769,8.474274047147127,Segura,4
33.042.730/0001-04,CSN Mineração,2021,Commodities,ITR,2021-06-30 03:00:00,0.2497227628914925,1.0,0.4459550836798175,1.8030238733473016,9.788174553911231,Segura,4
33.042.730/0001-04,CSN Mineração,2021,Commodities,ITR,2021-09-30 03:00:00,0.15007166697245153,1.0,0.575801481152047,1.6721016269909976,9.869562797021585,Segura,4
33.042.730/0001-04,CSN Mineração,2021,Commodities,DFP,2021-12-31 03:00:00,0.13140407998815506,1.0,0.6471551020172148,1.6566302428593536,10.210354805280302,Segura,4
33.042.730/0001-04,CSN Mineração,2022,Commodities,ITR,2022-03-31 03:00:00,0.16724899793671014,1.0,0.11328896698549906,1.6939750413744696,6.897129078050566,Segura,4
33.042.730/0001-04,CSN Mineração,2022,Commodities,ITR,2022-06-30 03:00:00,0.16770273635673835,1.0,0.18313111771839505,1.797353891833495,7.477992647992989,Segura,4
33.042.730/0001-04,CSN Mineração,2022,Commodities,ITR,2022-09-30 03:00:00,0.11774382269917887,1.0,0.22272270545802805,1.82915026997422,7.449703841057492,Segura,4
33.042.730/0001-04,CSN Mineração,2022,Commodities,DFP,2022-12-31 03:00:00,0.09533480299465433,1.0,0.2634508320775978,1.927119389481825,7.679261258162306,Segura,4
33.042.730/0001-04,CSN Mineração,2023,Commodities,ITR,2023-03-31 03:00:00,0.1368896228934278,1.0,0.05854105007660179,2.0861259658275877,6.741824046814617,Segura,4
33.042.730/0001-04,CSN Mineração,2023,Commodities,ITR,2023-06-30 03:00:00,0.11619942341615318,1.0,0.10137603232666058,2.141776175775933,6.952380139409852,Segura,4
33.042.730/0001-04,CSN Mineração,2023,Commodities,ITR,2023-09-30 03:00:00,0.12473858341307387,1.0,0.15716144245966623,2.1676879023269993,7.41048229796207,Segura,4
