CNPJ_CIA,DT_REFER,ANO,Target,Variavel,Horizonte,Algoritmo,SchemaHash,SchemaLen,ModoEscala,y_true,y_pred,lb_90,ub_90,width_90,coberto,q_hat,alpha
33.611.500/0001-19,2025-09-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,28573526.0,17.29651110286967,-67330805.4913713,67330840.0843935,134661645.5757648,True,67330822.7878824,0.1
33.611.500/0001-19,2025-12-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,28573526.0,17.266256231054264,-67330805.52162617,67330840.05413863,134661645.5757648,True,67330822.7878824,0.1
34.274.233/0001-02,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,24050000.0,17.154894272834913,-67330805.63298813,67330839.94277668,134661645.5757648,True,67330822.7878824,0.1
34.274.233/0001-02,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,24313000.0,16.87938606972746,-67330805.90849634,67330839.66726847,134661645.5757648,True,67330822.7878824,0.1
34.274.233/0001-02,2025-09-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,25829000.0,16.876118372096744,-67330805.91176403,67330839.66400078,134661645.5757648,True,67330822.7878824,0.1
34.274.233/0001-02,2025-12-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,25829000.0,17.135853481541236,-67330805.65202892,67330839.92373589,134661645.5757648,True,67330822.7878824,0.1
47.960.950/0001-21,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,19219372.0,16.719446890827886,-67330806.0684355,67330839.5073293,134661645.5757648,True,67330822.7878824,0.1
47.960.950/0001-21,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,19241455.0,16.82580586009349,-67330805.96207654,67330839.61368826,134661645.5757648,True,67330822.7878824,0.1
47.960.950/0001-21,2025-09-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,18395290.0,16.828242701430803,-67330805.9596397,67330839.6161251,134661645.5757648,True,67330822.7878824,0.1
47.960.950/0001-21,2025-12-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,18395290.0,16.80714356071383,-67330805.98073885,67330839.59502596,134661645.5757648,True,67330822.7878824,0.1
53.113.791/0001-22,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,3169357.0,15.032124140908358,-67330807.75575826,67330837.82000655,134661645.5757648,True,67330822.7878824,0.1
53.113.791/0001-22,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,3145240.0,15.073074133939134,-67330807.71480827,67330837.86095653,134661645.5757648,True,67330822.7878824,0.1
53.113.791/0001-22,2025-09-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,3793423.0,15.064481420438442,-67330807.72340098,67330837.85236382,134661645.5757648,True,67330822.7878824,0.1
53.113.791/0001-22,2025-12-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,3793423.0,15.13439381929379,-67330807.65348858,67330837.92227623,134661645.5757648,True,67330822.7878824,0.1
61.079.117/0001-05,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,3031060.0,15.058366258417298,-67330807.72951615,67330837.84624866,134661645.5757648,True,67330822.7878824,0.1
61.079.117/0001-05,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,3129477.0,15.047489131753771,-67330807.74039327,67330837.83537154,134661645.5757648,True,67330822.7878824,0.1
61.079.117/0001-05,2025-09-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,3021735.0,15.050826760405437,-67330807.73705564,67330837.83870916,134661645.5757648,True,67330822.7878824,0.1
61.079.117/0001-05,2025-12-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,3021735.0,15.034673747384721,-67330807.75320865,67330837.82255615,134661645.5757648,True,67330822.7878824,0.1
81.243.735/0001-48,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,2685925.0,14.8153536762007,-67330807.97252873,67330837.60323608,134661645.5757648,True,67330822.7878824,0.1
81.243.735/0001-48,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,2939235.0,14.675745020554977,-67330808.11213738,67330837.46362743,134661645.5757648,True,67330822.7878824,0.1
81.243.735/0001-48,2025-09-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,2779077.0,15.02911027158617,-67330807.75877213,67330837.81699267,134661645.5757648,True,67330822.7878824,0.1
81.243.735/0001-48,2025-12-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,2779077.0,14.861424763272526,-67330807.92645764,67330837.64930716,134661645.5757648,True,67330822.7878824,0.1
82.901.000/0001-27,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,3734054.0,15.083815772276012,-67330807.70406663,67330837.87169817,134661645.5757648,True,67330822.7878824,0.1
82.901.000/0001-27,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,4110059.0,15.10425568439096,-67330807.68362671,67330837.8921381,134661645.5757648,True,67330822.7878824,0.1
82.901.000/0001-27,2025-09-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,3957940.0,15.293391541692344,-67330807.49449086,67330838.08127394,134661645.5757648,True,67330822.7878824,0.1
82.901.000/0001-27,2025-12-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,3957940.0,15.131328689644636,-67330807.65655372,67330837.91921109,134661645.5757648,True,67330822.7878824,0.1
84.429.695/0001-11,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,25299344.0,17.031654289423894,-67330805.75622812,67330839.81953669,134661645.5757648,True,67330822.7878824,0.1
84.429.695/0001-11,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,26776141.0,17.277459784065282,-67330805.51042262,67330840.06534219,134661645.5757648,True,67330822.7878824,0.1
84.429.695/0001-11,2025-09-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,27341315.0,17.329346578800138,-67330805.45853582,67330840.11722898,134661645.5757648,True,67330822.7878824,0.1
84.429.695/0001-11,2025-12-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,27341315.0,17.529366508533577,-67330805.2585159,67330840.31724891,134661645.5757648,True,67330822.7878824,0.1
89.637.490/0001-45,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,15144906.0,16.438544237254984,-67330806.34933816,67330839.22642665,134661645.5757648,True,67330822.7878824,0.1
89.637.490/0001-45,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,16586925.0,16.511351099012533,-67330806.27653131,67330839.2992335,134661645.5757648,True,67330822.7878824,0.1
89.637.490/0001-45,2025-09-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,16094470.0,16.582856439048317,-67330806.20502597,67330839.37073883,134661645.5757648,True,67330822.7878824,0.1
89.637.490/0001-45,2025-12-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,16094470.0,16.563942709938758,-67330806.22393969,67330839.35182512,134661645.5757648,True,67330822.7878824,0.1
92.754.738/0001-62,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,10994642.0,16.074759580663073,-67330806.71312281,67330838.86264199,134661645.5757648,True,67330822.7878824,0.1
92.754.738/0001-62,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,10617415.0,16.124390221191188,-67330806.66349219,67330838.91227262,134661645.5757648,True,67330822.7878824,0.1
92.754.738/0001-62,2025-09-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,10955027.0,16.098283032623534,-67330806.68959936,67330838.88616544,134661645.5757648,True,67330822.7878824,0.1
92.754.738/0001-62,2025-12-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T1,Ativo Circulante,ITRT1,RandomForest,dcf777113362,152,raw,10955027.0,16.134029457979988,-67330806.65385294,67330838.92191187,134661645.5757648,True,67330822.7878824,0.1
02.429.144/0001-93,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,18520635.0,16.562145951607057,-67338001.79996327,67338034.92425516,134676036.72421843,True,67338018.36210921,0.1
02.429.144/0001-93,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,19687140.0,16.830593779960466,-67338001.53151543,67338035.192703,134676036.72421843,True,67338018.36210921,0.1
02.474.103/0001-19,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,8217512.0,15.79524753133142,-67338002.56686169,67338034.15735674,134676036.72421843,True,67338018.36210921,0.1
02.474.103/0001-19,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,9983643.0,15.79524753133142,-67338002.56686169,67338034.15735674,134676036.72421843,True,67338018.36210921,0.1
02.998.611/0001-04,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,7065287.0,15.776894792610419,-67338002.58521442,67338034.139004,134676036.72421843,True,67338018.36210921,0.1
02.998.611/0001-04,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,6457570.0,15.776894792610419,-67338002.58521442,67338034.139004,134676036.72421843,True,67338018.36210921,0.1
03.220.438/0001-73,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,32667372.0,16.981359987600086,-67338001.38074923,67338035.3434692,134676036.72421843,True,67338018.36210921,0.1
03.220.438/0001-73,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,27293654.0,17.389257386650556,-67338000.97285183,67338035.7513666,134676036.72421843,True,67338018.36210921,0.1
07.859.971/0001-30,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,3387108.0,15.076503545766341,-67338003.28560567,67338033.43861276,134676036.72421843,True,67338018.36210921,0.1
07.859.971/0001-30,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,3864132.0,15.057603477605491,-67338003.30450574,67338033.41971269,134676036.72421843,True,67338018.36210921,0.1
10.629.105/0001-68,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,13636387.0,15.790472122956492,-67338002.5716371,67338034.15258133,134676036.72421843,True,67338018.36210921,0.1
10.629.105/0001-68,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,10657530.0,16.434266876349923,-67338001.92784233,67338034.7963761,134676036.72421843,True,67338018.36210921,0.1
16.404.287/0001-55,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,42575229.0,17.419213822084338,-67338000.9428954,67338035.78132303,134676036.72421843,True,67338018.36210921,0.1
16.404.287/0001-55,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,42231546.0,17.411731451683583,-67338000.95037776,67338035.77384067,134676036.72421843,True,67338018.36210921,0.1
16.590.234/0001-76,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,6874456.0,15.757850356063525,-67338002.60425887,67338034.11995956,134676036.72421843,True,67338018.36210921,0.1
16.590.234/0001-76,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,6692581.0,15.776894792610419,-67338002.58521442,67338034.139004,134676036.72421843,True,67338018.36210921,0.1
24.990.777/0001-09,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,12388045.0,16.365456310063266,-67338001.9966529,67338034.72756553,134676036.72421843,True,67338018.36210921,0.1
24.990.777/0001-09,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,12952512.0,16.415229273470196,-67338001.94687994,67338034.77733849,134676036.72421843,True,67338018.36210921,0.1
33.000.167/0001-01,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,149361000.0,18.84531537179748,-67337999.51679385,67338037.20742458,134676036.72421843,False,67338018.36210921,0.1
33.000.167/0001-01,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,140533000.0,18.8572834570434,-67337999.50482576,67338037.21939267,134676036.72421843,False,67338018.36210921,0.1
33.042.730/0001-04,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,32836649.0,17.421454081964107,-67338000.94065513,67338035.7835633,134676036.72421843,True,67338018.36210921,0.1
33.042.730/0001-04,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,29391868.0,17.305964638919946,-67338001.05614458,67338035.66807385,134676036.72421843,True,67338018.36210921,0.1
33.256.439/0001-39,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,16297032.0,16.614043743271996,-67338001.74806547,67338034.97615296,134676036.72421843,True,67338018.36210921,0.1
33.256.439/0001-39,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,20795561.0,16.561791005489667,-67338001.80031821,67338034.92390022,134676036.72421843,True,67338018.36210921,0.1
33.453.598/0001-23,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,60725018.0,17.856127791724546,-67338000.50598142,67338036.21823701,134676036.72421843,True,67338018.36210921,0.1
33.453.598/0001-23,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,60987992.0,17.84356819816545,-67338000.51854102,67338036.2056774,134676036.72421843,True,67338018.36210921,0.1
33.592.510/0001-54,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,87682000.0,18.49658698430596,-67337999.86552224,67338036.85869619,134676036.72421843,False,67338018.36210921,0.1
33.592.510/0001-54,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,87427000.0,18.362589209861387,-67337999.99952,67338036.72469842,134676036.72421843,False,67338018.36210921,0.1
33.611.500/0001-19,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,33400217.0,17.36842992765081,-67338000.99367929,67338035.73053914,134676036.72421843,True,67338018.36210921,0.1
33.611.500/0001-19,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,28573526.0,17.381189917125244,-67338000.9809193,67338035.74329913,134676036.72421843,True,67338018.36210921,0.1
34.274.233/0001-02,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,24313000.0,16.909711802394828,-67338001.4523974,67338035.27182102,134676036.72421843,True,67338018.36210921,0.1
34.274.233/0001-02,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,25829000.0,16.925313649163307,-67338001.43679556,67338035.28742287,134676036.72421843,True,67338018.36210921,0.1
47.960.950/0001-21,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,19241455.0,16.815961893516615,-67338001.54614732,67338035.17807111,134676036.72421843,True,67338018.36210921,0.1
47.960.950/0001-21,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,18395290.0,16.815961893516615,-67338001.54614732,67338035.17807111,134676036.72421843,True,67338018.36210921,0.1
53.113.791/0001-22,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,3145240.0,15.062916584117202,-67338003.29919264,67338033.42502579,134676036.72421843,True,67338018.36210921,0.1
53.113.791/0001-22,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,3793423.0,15.057273548572834,-67338003.30483566,67338033.41938277,134676036.72421843,True,67338018.36210921,0.1
61.079.117/0001-05,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,3129477.0,14.98325333463233,-67338003.37885588,67338033.34536254,134676036.72421843,True,67338018.36210921,0.1
61.079.117/0001-05,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,3021735.0,15.035428941571105,-67338003.32668027,67338033.39753816,134676036.72421843,True,67338018.36210921,0.1
81.243.735/0001-48,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,2939235.0,14.738700575539966,-67338003.62340865,67338033.10080978,134676036.72421843,True,67338018.36210921,0.1
81.243.735/0001-48,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,2779077.0,14.904968491336199,-67338003.45714073,67338033.2670777,134676036.72421843,True,67338018.36210921,0.1
82.901.000/0001-27,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,4110059.0,15.16570170921218,-67338003.19640751,67338033.52781092,134676036.72421843,True,67338018.36210921,0.1
82.901.000/0001-27,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,3957940.0,15.262398814374826,-67338003.0997104,67338033.62450802,134676036.72421843,True,67338018.36210921,0.1
84.429.695/0001-11,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,26776141.0,17.009195107206594,-67338001.35291411,67338035.37130432,134676036.72421843,True,67338018.36210921,0.1
84.429.695/0001-11,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,27341315.0,17.291213700235843,-67338001.07089551,67338035.65332292,134676036.72421843,True,67338018.36210921,0.1
89.637.490/0001-45,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,16586925.0,16.52438007286555,-67338001.83772914,67338034.88648929,134676036.72421843,True,67338018.36210921,0.1
89.637.490/0001-45,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,16094470.0,16.573294330323893,-67338001.78881489,67338034.93540354,134676036.72421843,True,67338018.36210921,0.1
92.754.738/0001-62,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,10617415.0,16.19022669629305,-67338002.17188253,67338034.5523359,134676036.72421843,True,67338018.36210921,0.1
92.754.738/0001-62,2025-06-30 03:00:00,2025,TARGET_BPA_1.01_ITR_T2,Ativo Circulante,ITRT2,RandomForest,aa0bf9de8dfc,153,raw,10955027.0,16.154799806762615,-67338002.20730941,67338034.51690902,134676036.72421843,True,67338018.36210921,0.1
02.429.144/0001-93,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,19687140.0,16.786943058766738,-67841434.5231206,67841468.09700672,135682902.62012732,True,67841451.31006366,0.1
02.474.103/0001-19,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,9983643.0,15.918384493817928,-67841435.39167917,67841467.22844815,135682902.62012732,True,67841451.31006366,0.1
02.998.611/0001-04,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,6457570.0,15.767122828443892,-67841435.54294083,67841467.0771865,135682902.62012732,True,67841451.31006366,0.1
03.220.438/0001-73,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,27293654.0,17.253889652058927,-67841434.05617401,67841468.56395331,135682902.62012732,True,67841451.31006366,0.1
07.859.971/0001-30,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,3864132.0,15.070130102329138,-67841436.23993357,67841466.38019376,135682902.62012732,True,67841451.31006366,0.1
10.629.105/0001-68,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,10657530.0,16.422356377018698,-67841434.88770728,67841467.73242004,135682902.62012732,True,67841451.31006366,0.1
16.404.287/0001-55,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,42231546.0,17.407273028725484,-67841433.90279064,67841468.71733668,135682902.62012732,True,67841451.31006366,0.1
16.590.234/0001-76,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,6692581.0,15.806980711995696,-67841435.50308295,67841467.11704437,135682902.62012732,True,67841451.31006366,0.1
24.990.777/0001-09,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,12952512.0,16.464929324869708,-67841434.84513433,67841467.77499299,135682902.62012732,True,67841451.31006366,0.1
33.000.167/0001-01,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,140533000.0,18.782854956348565,-67841432.5272087,67841470.09291862,135682902.62012732,False,67841451.31006366,0.1
33.042.730/0001-04,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,29391868.0,17.25884382603585,-67841434.05121984,67841468.56890748,135682902.62012732,True,67841451.31006366,0.1
33.256.439/0001-39,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,20795561.0,16.591027888907096,-67841434.71903577,67841467.90109155,135682902.62012732,True,67841451.31006366,0.1
33.453.598/0001-23,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,60987992.0,17.90753616774377,-67841433.4025275,67841469.21759982,135682902.62012732,True,67841451.31006366,0.1
33.592.510/0001-54,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,87427000.0,18.18395429170314,-67841433.12610936,67841469.49401796,135682902.62012732,False,67841451.31006366,0.1
33.611.500/0001-19,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,28573526.0,17.36010339959589,-67841433.94996026,67841468.67016706,135682902.62012732,True,67841451.31006366,0.1
34.274.233/0001-02,2025-03-31 03:00:00,2025,TARGET_BPA_1.01_ITR_T3,Ativo Circulante,ITRT3,GradientBoosting,9215d2e06a14,157,raw,25829000.0,17.013818698268377,-67841434.29624496,67841468.32388236,135682902.62012732,True,67841451.31006366,0.1
